5.000000000000000000e+01,-1.018220000000000027e+03
1.000000000000000000e+02,-9.982999999999999545e+02
1.500000000000000000e+02,-9.981399999999999864e+02
2.000000000000000000e+02,-1.018580000000000041e+03
2.500000000000000000e+02,-9.980000000000000000e+02
3.000000000000000000e+02,-9.975599999999999454e+02
3.500000000000000000e+02,-9.976000000000000227e+02
4.000000000000000000e+02,-9.976599999999999682e+02
4.500000000000000000e+02,-9.777200000000000273e+02
5.000000000000000000e+02,-9.977000000000000455e+02
5.500000000000000000e+02,-9.977400000000000091e+02
6.000000000000000000e+02,-1.017860000000000014e+03
6.500000000000000000e+02,-9.978200000000000500e+02
7.000000000000000000e+02,-9.980800000000000409e+02
7.500000000000000000e+02,-9.976200000000000045e+02
8.000000000000000000e+02,-9.976399999999999864e+02
8.500000000000000000e+02,-9.780399999999999636e+02
9.000000000000000000e+02,-9.982799999999999727e+02
9.500000000000000000e+02,-9.779800000000000182e+02
1.000000000000000000e+03,-9.972200000000000273e+02
1.050000000000000000e+03,-9.570000000000000000e+02
1.100000000000000000e+03,-9.969600000000000364e+02
1.150000000000000000e+03,-1.017600000000000023e+03
1.200000000000000000e+03,-1.017259999999999991e+03
1.250000000000000000e+03,-9.975000000000000000e+02
1.300000000000000000e+03,-9.970000000000000000e+02
1.350000000000000000e+03,-9.771799999999999500e+02
1.400000000000000000e+03,-1.018259999999999991e+03
1.450000000000000000e+03,-9.973600000000000136e+02
1.500000000000000000e+03,-9.979800000000000182e+02
1.550000000000000000e+03,-9.973999999999999773e+02
1.600000000000000000e+03,-9.773400000000000318e+02
1.650000000000000000e+03,-9.973200000000000500e+02
1.700000000000000000e+03,-9.969600000000000364e+02
1.750000000000000000e+03,-9.971200000000000045e+02
1.800000000000000000e+03,-1.017559999999999945e+03
1.850000000000000000e+03,-9.772200000000000273e+02
1.900000000000000000e+03,-9.977400000000000091e+02
1.950000000000000000e+03,-1.017720000000000027e+03
2.000000000000000000e+03,-1.017860000000000014e+03
2.050000000000000000e+03,-9.777200000000000273e+02
2.100000000000000000e+03,-9.975599999999999454e+02
2.150000000000000000e+03,-9.570800000000000409e+02
2.200000000000000000e+03,-1.077940000000000055e+03
2.250000000000000000e+03,-9.774800000000000182e+02
2.300000000000000000e+03,-9.777200000000000273e+02
2.350000000000000000e+03,-9.973999999999999773e+02
2.400000000000000000e+03,-9.971599999999999682e+02
2.450000000000000000e+03,-9.978600000000000136e+02
2.500000000000000000e+03,-1.017279999999999973e+03
2.550000000000000000e+03,-1.017000000000000000e+03
2.600000000000000000e+03,-9.977400000000000091e+02
2.650000000000000000e+03,-9.772799999999999727e+02
2.700000000000000000e+03,-9.977599999999999909e+02
2.750000000000000000e+03,-9.973400000000000318e+02
2.800000000000000000e+03,-9.975199999999999818e+02
2.850000000000000000e+03,-9.970399999999999636e+02
2.900000000000000000e+03,-1.037559999999999945e+03
2.950000000000000000e+03,-1.017379999999999995e+03
3.000000000000000000e+03,-9.772400000000000091e+02
3.050000000000000000e+03,-1.017039999999999964e+03
3.100000000000000000e+03,-9.982000000000000455e+02
3.150000000000000000e+03,-9.973600000000000136e+02
3.200000000000000000e+03,-1.037440000000000055e+03
3.250000000000000000e+03,-9.980800000000000409e+02
3.300000000000000000e+03,-9.778600000000000136e+02
3.350000000000000000e+03,-9.969400000000000546e+02
3.400000000000000000e+03,-1.017779999999999973e+03
3.450000000000000000e+03,-9.970399999999999636e+02
3.500000000000000000e+03,-9.972799999999999727e+02
3.550000000000000000e+03,-9.966599999999999682e+02
3.600000000000000000e+03,-9.770000000000000000e+02
3.650000000000000000e+03,-9.968200000000000500e+02
3.700000000000000000e+03,-9.772200000000000273e+02
3.750000000000000000e+03,-9.778400000000000318e+02
3.800000000000000000e+03,-9.367400000000000091e+02
3.850000000000000000e+03,-9.965800000000000409e+02
3.900000000000000000e+03,-9.973400000000000318e+02
3.950000000000000000e+03,-9.765599999999999454e+02
4.000000000000000000e+03,-9.770800000000000409e+02
4.050000000000000000e+03,-9.769800000000000182e+02
4.100000000000000000e+03,-9.973600000000000136e+02
4.150000000000000000e+03,-9.563400000000000318e+02
4.200000000000000000e+03,-9.772599999999999909e+02
4.250000000000000000e+03,-1.016419999999999959e+03
4.300000000000000000e+03,-9.976200000000000045e+02
4.350000000000000000e+03,-9.564800000000000182e+02
4.400000000000000000e+03,-9.959800000000000182e+02
4.450000000000000000e+03,-9.969800000000000182e+02
4.500000000000000000e+03,-9.967999999999999545e+02
4.550000000000000000e+03,-9.975000000000000000e+02
4.600000000000000000e+03,-9.970199999999999818e+02
4.650000000000000000e+03,-1.016440000000000055e+03
4.700000000000000000e+03,-9.970000000000000000e+02
4.750000000000000000e+03,-9.771799999999999500e+02
4.800000000000000000e+03,-9.769800000000000182e+02
4.850000000000000000e+03,-9.773200000000000500e+02
4.900000000000000000e+03,-1.015960000000000036e+03
