5.000000000000000000e+01,-1.019823999999999978e+04
1.000000000000000000e+02,-9.998299999999999272e+03
1.500000000000000000e+02,-1.039757999999999993e+04
2.000000000000000000e+02,-9.597420000000000073e+03
2.500000000000000000e+02,-9.998440000000000509e+03
3.000000000000000000e+02,-9.997719999999999345e+03
3.500000000000000000e+02,-9.997760000000000218e+03
4.000000000000000000e+02,-9.797299999999999272e+03
4.500000000000000000e+02,-9.797520000000000437e+03
5.000000000000000000e+02,-9.997940000000000509e+03
5.500000000000000000e+02,-9.997459999999999127e+03
6.000000000000000000e+02,-9.797659999999999854e+03
6.500000000000000000e+02,-9.998200000000000728e+03
7.000000000000000000e+02,-9.997840000000000146e+03
7.500000000000000000e+02,-9.997899999999999636e+03
8.000000000000000000e+02,-9.797680000000000291e+03
8.500000000000000000e+02,-9.997700000000000728e+03
9.000000000000000000e+02,-9.597799999999999272e+03
9.500000000000000000e+02,-1.039776000000000022e+04
1.000000000000000000e+03,-9.997760000000000218e+03
1.050000000000000000e+03,-1.019692000000000007e+04
1.100000000000000000e+03,-9.597579999999999927e+03
1.150000000000000000e+03,-9.797079999999999927e+03
1.200000000000000000e+03,-9.997920000000000073e+03
1.250000000000000000e+03,-1.019828000000000065e+04
1.300000000000000000e+03,-1.019802000000000044e+04
1.350000000000000000e+03,-1.039757999999999993e+04
1.400000000000000000e+03,-1.019739999999999964e+04
1.450000000000000000e+03,-9.997520000000000437e+03
1.500000000000000000e+03,-9.797299999999999272e+03
1.550000000000000000e+03,-9.797379999999999200e+03
1.600000000000000000e+03,-9.997180000000000291e+03
1.650000000000000000e+03,-9.797879999999999200e+03
1.700000000000000000e+03,-1.059807999999999993e+04
1.750000000000000000e+03,-9.596780000000000655e+03
1.800000000000000000e+03,-1.019787999999999920e+04
1.850000000000000000e+03,-9.997639999999999418e+03
1.900000000000000000e+03,-9.997579999999999927e+03
1.950000000000000000e+03,-1.019831999999999971e+04
2.000000000000000000e+03,-9.797200000000000728e+03
2.050000000000000000e+03,-9.797139999999999418e+03
2.100000000000000000e+03,-1.019718000000000029e+04
2.150000000000000000e+03,-1.019781999999999971e+04
2.200000000000000000e+03,-9.997860000000000582e+03
2.250000000000000000e+03,-9.597360000000000582e+03
2.300000000000000000e+03,-1.039750000000000000e+04
2.350000000000000000e+03,-9.396459999999999127e+03
2.400000000000000000e+03,-9.797000000000000000e+03
2.450000000000000000e+03,-1.019744000000000051e+04
2.500000000000000000e+03,-9.997440000000000509e+03
2.550000000000000000e+03,-9.996840000000000146e+03
2.600000000000000000e+03,-9.997360000000000582e+03
2.650000000000000000e+03,-9.998040000000000873e+03
2.700000000000000000e+03,-9.997420000000000073e+03
2.750000000000000000e+03,-9.996680000000000291e+03
2.800000000000000000e+03,-9.997079999999999927e+03
2.850000000000000000e+03,-9.597340000000000146e+03
2.900000000000000000e+03,-9.797799999999999272e+03
2.950000000000000000e+03,-9.997620000000000800e+03
3.000000000000000000e+03,-9.597479999999999563e+03
3.050000000000000000e+03,-9.597659999999999854e+03
3.100000000000000000e+03,-1.039718000000000029e+04
3.150000000000000000e+03,-9.996979999999999563e+03
3.200000000000000000e+03,-9.796620000000000800e+03
3.250000000000000000e+03,-9.797079999999999927e+03
3.300000000000000000e+03,-9.396139999999999418e+03
3.350000000000000000e+03,-9.997479999999999563e+03
3.400000000000000000e+03,-1.019771999999999935e+04
3.450000000000000000e+03,-9.797579999999999927e+03
3.500000000000000000e+03,-9.598000000000000000e+03
3.550000000000000000e+03,-9.996979999999999563e+03
3.600000000000000000e+03,-9.796840000000000146e+03
3.650000000000000000e+03,-9.796780000000000655e+03
3.700000000000000000e+03,-9.997020000000000437e+03
3.750000000000000000e+03,-9.997180000000000291e+03
3.800000000000000000e+03,-1.039789999999999964e+04
3.850000000000000000e+03,-9.797299999999999272e+03
3.900000000000000000e+03,-9.996659999999999854e+03
3.950000000000000000e+03,-9.796979999999999563e+03
4.000000000000000000e+03,-9.596920000000000073e+03
4.050000000000000000e+03,-1.019623999999999978e+04
4.100000000000000000e+03,-9.996860000000000582e+03
4.150000000000000000e+03,-9.797479999999999563e+03
4.200000000000000000e+03,-1.019715999999999985e+04
4.250000000000000000e+03,-9.596860000000000582e+03
4.300000000000000000e+03,-9.797100000000000364e+03
4.350000000000000000e+03,-9.797020000000000437e+03
4.400000000000000000e+03,-1.019762000000000080e+04
4.450000000000000000e+03,-1.019604000000000087e+04
4.500000000000000000e+03,-1.019670000000000073e+04
4.550000000000000000e+03,-9.596799999999999272e+03
4.600000000000000000e+03,-9.996459999999999127e+03
4.650000000000000000e+03,-9.796959999999999127e+03
4.700000000000000000e+03,-9.797360000000000582e+03
4.750000000000000000e+03,-9.996659999999999854e+03
4.800000000000000000e+03,-9.996040000000000873e+03
4.850000000000000000e+03,-9.796319999999999709e+03
4.900000000000000000e+03,-9.997500000000000000e+03
4.950000000000000000e+03,-9.996799999999999272e+03
5.000000000000000000e+03,-1.019731999999999971e+04
5.050000000000000000e+03,-9.997799999999999272e+03
